,A,B,X_MID,Y_MID,TAZID_1,nearest_tazid
11529,20851,20846,414010.06895,4490476.141,1967.0,1967
11530,20851,20857,413818.2409,4490739.7945,1967.0,1967
11531,20852,1767,411363.0,4492618.0,1767.0,1767
11532,20852,20803,411315.2673,4492933.6945,1767.0,1767
11533,20852,20889,411615.8449,4493115.425,1767.0,1767
11534,20853,20812,412452.5,4491848.5,1770.0,1770
11535,20854,20813,412471.0,4491847.5,1770.0,1770
11536,20855,2170,422518.1256,4482220.467,2170.0,2170
11537,20855,2178,422516.6256,4481927.467,2178.0,2178
11538,20855,20822,422253.8976,4482122.6825,2178.0,2178
11539,20855,20879,422584.251,4482118.448000001,2170.0,2170
11540,20856,20895,412497.0,4492270.5,1770.0,1770
11541,20857,20792,413488.7181,4490743.4055,1967.0,1967
11542,20857,20851,413818.2409,4490739.7945,1967.0,1967
11543,20857,20921,413886.1459,4490980.0835,1967.0,1967
11544,20858,20896,412514.5,4492267.0,1770.0,1770
11545,20859,20845,415659.2388,4488873.0075,2012.0,2012
11546,20859,20875,415967.35515,4488744.402,2012.0,2012
11547,20860,20825,414709.81255000003,4489727.034,1976.0,1976
11548,20860,20884,414853.42235,4489893.855,1977.0,1977
11549,20861,20844,421244.4381,4483295.762499999,2167.0,2167
11550,20861,20897,421254.1923,4483543.683,2168.0,2168
11551,20863,2013,416418.1898,4488183.784,2013.0,2013
11552,20863,20827,416477.0,4487996.5,2013.0,2013
11553,20863,20919,416482.0,4488406.5,2013.0,2013
11554,20864,20834,410967.2498,4493547.3355,1755.0,1755
11555,20864,20835,411133.2942,4493381.3345,1768.0,1768
11556,20864,20918,411137.00625,4493759.763499999,1755.0,1755
11557,20864,20938,411423.27194999997,4493544.384,1755.0,1755
11558,20865,21009,422008.5,4483311.0,2167.0,2167
11559,20866,2097,420179.0,4484183.5,2097.0,2097
11560,20866,20824,420463.0,4484016.0,2098.0,2098
11561,20866,20901,420467.5,4484386.0,2098.0,2098
11562,20867,20837,411675.6657,4492863.6645,1767.0,1767
11563,20867,20886,411748.59885,4493048.598,1767.0,1767
11564,20867,20915,411924.11985,4492976.0685,1767.0,1767
11565,20868,20849,421084.5,4483527.0,2168.0,2168
11566,20869,20922,396304.28965,4508628.4555,,908
11567,20870,3612,396106.63605,4508512.0535,,906
11568,20871,20833,414416.8526,4490141.8475,1976.0,1976
11569,20871,20883,414481.18755000003,4490338.791,1976.0,1976
11570,20872,3611,396272.9511,4508369.6,,908
11571,20872,20949,396568.1103,4508508.67,,908
11572,20873,20850,409636.01855000004,4495006.7745,1728.0,1728
11573,20873,20880,409694.1156,4495116.265000001,1728.0,1728
11574,20874,20832,407885.3823,4496689.32,1728.0,1728
11575,20874,20911,408174.39665,4496769.165,1728.0,1728
11576,20875,2012,415959.14855000004,4488558.929500001,2012.0,2012
11577,20875,20859,415967.35515,4488744.402,2012.0,2012
11578,20875,20919,416307.5652,4488654.21,1997.0,1997
11579,20876,20846,414196.90635,4490436.777,1976.0,1976
11580,20876,20890,414331.63525,4490540.113,1967.0,1967
11581,20877,20828,410200.6333,4494358.4755,1728.0,1728
11582,20877,20839,410438.4403,4494172.8835,1755.0,1755
11583,20877,20960,410801.4871,4494354.4065000005,1755.0,1755
11584,20877,20989,410526.00234999997,4494750.916999999,1746.0,1746
11585,20878,20870,396207.8225,4508578.491,,906
11586,20879,20855,422584.251,4482118.448000001,2170.0,2170
11587,20879,20910,422833.1254,4482115.981000001,2170.0,2170
11588,20880,20841,409481.21185,4495153.404,1728.0,1728
11589,20880,20873,409694.1156,4495116.265000001,1728.0,1728
11590,20880,20913,409696.35010000004,4495272.68,1728.0,1728
11591,20880,20936,409896.94350000005,4495151.6645,1728.0,1728
11592,20881,1997,415861.18525,4489231.0695,1997.0,1997
11593,20881,20845,415574.1341,4489081.385,1977.0,1977
11594,20881,20906,415628.11250000005,4489313.2985,1977.0,1977
11595,20882,2014,417002.2955,4488011.6504999995,2014.0,2014
11596,20882,2064,417007.7955,4487410.6504999995,2064.0,2064
11597,20882,20827,416761.2955,4487813.1504999995,2064.0,2064
11598,20882,20916,417165.7955,4487814.6504999995,2014.0,2014
11599,20883,1976,414549.92685,4490286.8415,1976.0,1976
11600,20883,20871,414481.18755000003,4490338.791,1976.0,1976
11601,20883,20887,414503.91929999995,4490377.6875,1976.0,1976
11602,20883,20920,414630.0255,4490363.236500001,1976.0,1976
11603,20884,1976,414736.5,4490104.0,1976.0,1976
11604,20884,1977,415030.5,4489828.0,1977.0,1977
11605,20884,20860,414853.42235,4489893.855,1977.0,1977
11606,20884,20907,414901.86595,4490055.9325,1977.0,1977
11607,20885,920,405436.5,4499223.5,920.0,920
11608,20885,20775,405316.5,4498967.0,920.0,920
11609,20885,21064,406613.5,4499018.0,921.0,921
11610,20886,20867,411748.59885,4493048.598,1767.0,1767
11611,20886,20889,411754.54740000004,4493151.036,1767.0,1767
11612,20887,20883,414503.91929999995,4490377.6875,1976.0,1976
11613,20887,20890,414425.8147,4490486.483,1976.0,1976
11614,20888,20703,423101.62785,4480813.654999999,2184.0,2184
11615,20888,20912,423456.60435000004,4481538.044,2179.0,2179
11616,20889,20852,411615.8449,4493115.425,1767.0,1767
11617,20889,20886,411754.54740000004,4493151.036,1767.0,1767
11618,20889,20898,411724.0851,4493219.2135,1756.0,1756
11619,20889,20955,411899.3449,4493287.925,1756.0,1756
11620,20890,20876,414331.63525,4490540.113,1967.0,1967
11621,20890,20887,414425.8147,4490486.483,1976.0,1976
11622,20890,20904,414276.57235000003,4490696.285,1967.0,1967
11623,20890,20923,414436.27905,4490604.2075,1976.0,1976
11624,20891,20853,412460.0,4492281.5,1769.0,1769
11625,20892,20723,416631.5,4487408.5,2063.0,2063
11626,20893,20854,412477.0,4492277.0,1770.0,1770
11627,20894,20838,423467.43565,4481205.615499999,2157.0,2157
11628,20894,20934,423620.10959999997,4481471.691500001,2158.0,2158
11629,20894,20937,423645.1179,4481457.4975000005,2158.0,2158
11630,20895,21043,412740.56669999997,4492839.0215,1770.0,1770
11631,20896,21051,412763.72263,4492835.03677,1770.0,1770
11632,20897,2168,421428.72185,4483617.2205,2168.0,2168
11633,20897,20861,421254.1923,4483543.683,2168.0,2168
11634,20897,20961,421261.72185,4483965.7205,2098.0,2098
11635,20898,20889,411724.0851,4493219.2135,1756.0,1756
11636,20898,20938,411713.0059,4493396.909,1756.0,1756
11637,20899,20942,416662.5,4488465.0,2014.0,2014
11638,20899,20947,416695.5,4488466.0,2014.0,2014
11639,20899,20977,416677.0,4488623.5,2014.0,2014
11640,20900,2179,423304.1317,4481737.955,2179.0,2179
11641,20900,20770,422974.09534999996,4481318.9055,2178.0,2178
11642,20900,20945,423216.29535000003,4481942.3195,2178.0,2178
11643,20901,2098,420662.0,4484434.0,2098.0,2098
11644,20901,20836,420134.47479999997,4484545.074,2088.0,2088
11645,20901,20866,420467.5,4484386.0,2098.0,2098
11646,20901,20953,420471.0,4484743.0,2098.0,2098
11647,20902,20878,396283.554,4508637.918,,908
11648,20903,20911,408532.3817,4496514.937,1714.0,1714
11649,20903,20917,408897.37685,4496155.4305,1714.0,1714
11650,20904,20890,414276.57235000003,4490696.285,1967.0,1967
11651,20904,20939,414186.0809,4490948.358,1967.0,1967
11652,20905,1784,413129.5,4491519.0,1784.0,1784
11653,20905,15016,413305.0848,4491691.4665,1784.0,1784
11654,20905,20800,412955.14419,4491509.685769999,1784.0,1784
11655,20905,20831,413279.08924999996,4491402.25,1785.0,1785
11656,20905,20957,413429.0,4491809.5,1770.0,1770
11657,20906,20881,415628.11250000005,4489313.2985,1977.0,1977
11658,20906,20926,415513.42725,4489576.729,1978.0,1978
11659,20907,20884,414901.86595,4490055.9325,1977.0,1977
11660,20907,20941,414907.6328,4490254.161,1977.0,1977
11661,20907,20958,415134.04445000004,4490125.568,1977.0,1977
11662,20908,20823,418477.0,4486173.5,2066.0,2066
11663,20908,20847,418873.0,4485894.0,2078.0,2078
11664,20908,20952,419064.0,4486163.5,2078.0,2078
11665,20908,21008,418880.0,4486610.5,2067.0,2067
11666,20909,20828,410023.23505,4494646.868,1728.0,1728
11667,20909,20936,410104.9898,4495043.4655,1728.0,1728
11668,20910,20879,422833.1254,4482115.981000001,2170.0,2170
11669,20910,20945,423086.16365,4482116.3645,2170.0,2170
11670,20911,20874,408174.39665,4496769.165,1728.0,1728
11671,20911,20903,408532.3817,4496514.937,1714.0,1714
11672,20911,20987,408544.9027,4496854.593,921.0,921
11673,20912,2179,423441.2851,4481658.8455,2179.0,2179
11674,20912,20888,423456.60435000004,4481538.044,2179.0,2179
11675,20912,20940,423488.43405000004,4481688.205499999,2179.0,2179
11676,20913,20880,409696.35010000004,4495272.68,1728.0,1728
11677,20913,20932,409684.801,4495471.889,1728.0,1728
11678,20914,20934,423625.2857,4481538.374500001,2158.0,2158
11679,20914,20975,423692.17610000004,4481670.183,2158.0,2158
11680,20914,20982,423720.47895,4481665.6975,2158.0,2158
11681,20915,20842,412117.19405,4492644.7809999995,1767.0,1767
11682,20915,20867,411924.11985,4492976.0685,1767.0,1767
11683,20915,20950,412128.79874999996,4493114.771,1767.0,1767
11684,20915,21057,412730.22349999996,4492962.081499999,1769.0,1769
11685,20916,20804,417277.5,4487259.0,2065.0,2065
11686,20916,20882,417165.7955,4487814.6504999995,2014.0,2014
11687,20916,20954,417458.5,4487810.0,2015.0,2015
11688,20916,20956,417281.0,4487994.0,2015.0,2015
11689,20917,20903,408897.37685,4496155.4305,1714.0,1714
11690,20917,20931,409118.43315,4496038.335,1728.0,1728
11691,20918,1755,410998.0,4493958.0,1755.0,1755
11692,20918,20864,411137.00625,4493759.763499999,1755.0,1755
11693,20918,20960,411139.48475,4494160.9895,1755.0,1755
11694,20919,20863,416482.0,4488406.5,2013.0,2013
11695,20919,20875,416307.5652,4488654.21,1997.0,1997
11696,20919,20933,416541.0,4488630.0,2013.0,2013
11697,20919,21034,416483.09959999996,4488996.37,1997.0,1997
11698,20920,20883,414630.0255,4490363.236500001,1976.0,1976
11699,20920,20941,414822.3655,4490378.623500001,1976.0,1976
11700,20921,1785,413893.38060000003,4491299.129000001,1785.0,1785
11701,20921,20831,413662.46985,4491076.879000001,1967.0,1967
11702,20921,20857,413886.1459,4490980.0835,1967.0,1967
11703,20921,20939,414122.21140000003,4491071.839,1953.0,1953
11704,20922,20949,396598.09589999996,4508663.8325,,908
11705,20922,21195,397240.6372,4509125.147,908.0,908
11706,20923,20890,414436.27905,4490604.2075,1976.0,1976
11707,20923,20968,414707.45680000004,4490643.570499999,1976.0,1976
11708,20924,20878,396330.52379999997,4508662.1605,,908
11709,20925,20902,396371.93799999997,4508708.1205,,908
11710,20926,20906,415513.42725,4489576.729,1978.0,1978
11711,20926,20930,415377.5,4489792.0,1978.0,1978
11712,20927,20760,423282.0,4481042.5,2184.0,2184
11713,20928,20976,423698.54375,4481701.774,2179.0,2179
11714,20929,20761,423289.5,4481038.0,2184.0,2184
11715,20930,1977,415259.0,4489751.0,1977.0,1977
11716,20930,1978,415563.5,4489937.0,1978.0,1978
11717,20930,20926,415377.5,4489792.0,1978.0,1978
11718,20930,20958,415355.67850000004,4489975.6355,1978.0,1978
11719,20931,20917,409118.43315,4496038.335,1728.0,1728
11720,20931,20946,409258.3405,4496025.1295,1728.0,1728
11721,20932,20913,409684.801,4495471.889,1728.0,1728
11722,20932,20993,409676.8457,4495813.467499999,1728.0,1728
11723,20933,20892,416617.5,4488469.0,2013.0,2013
11724,20933,20919,416541.0,4488630.0,2013.0,2013
11725,20933,20942,416632.5,4488625.0,2013.0,2013
11726,20933,20947,416665.5,4488626.0,2014.0,2014
11727,20934,20937,423694.22750000004,4481549.189,2158.0,2158
11728,20934,20982,423764.41245,4481690.706,2158.0,2158
11729,20935,20925,396469.918,4508728.3225,,908
11730,20936,20880,409896.94350000005,4495151.6645,1728.0,1728
11731,20936,20909,410104.9898,4495043.4655,1728.0,1728
11732,20936,20989,410343.3857,4495147.1559999995,1728.0,1728
11733,20937,20894,423645.1179,4481457.4975000005,2158.0,2158
11734,20937,20934,423694.22750000004,4481549.189,2158.0,2158
11735,20937,20943,423738.96805,4481538.173,2158.0,2158
11736,20938,20864,411423.27194999997,4493544.384,1755.0,1755
11737,20938,20898,411713.0059,4493396.909,1756.0,1756
11738,20938,20978,411716.2657,4493740.6205,1756.0,1756
11739,20938,20997,411981.6727,4493541.3355,1756.0,1756
11740,20939,20904,414186.0809,4490948.358,1967.0,1967
11741,20939,20921,414122.21140000003,4491071.839,1953.0,1953
11742,20939,20973,414374.4382,4491064.8905,1967.0,1967
11743,20940,20912,423488.43405000004,4481688.205499999,2179.0,2179
11744,20940,20948,423507.90635,4481809.907,2179.0,2179
11745,20941,20907,414907.6328,4490254.161,1977.0,1977
11746,20941,20920,414822.3655,4490378.623500001,1976.0,1976
11747,20941,20951,414907.6328,4490434.4115,1977.0,1977
11748,20942,20892,416651.0,4488465.0,2014.0,2014
11749,20942,20933,416632.5,4488625.0,2013.0,2013
11750,20942,20947,416699.0,4488622.0,2014.0,2014
11751,20942,20977,416680.5,4488779.5,1999.0,1999
11752,20943,20937,423738.96805,4481538.173,2158.0,2158
11753,20943,20965,423841.09505,4481563.352,2158.0,2158
11754,20944,20927,423604.12899999996,4481641.4575,2179.0,2179
11755,20945,20900,423216.29535000003,4481942.3195,2178.0,2178
11756,20945,20910,423086.16365,4482116.3645,2170.0,2170
11757,20945,20963,423218.52119999996,4482205.514,2170.0,2170
11758,20945,20979,423388.42960000003,4482114.3065,2149.0,2149
11759,20946,20931,409258.3405,4496025.1295,1728.0,1728
11760,20946,20959,409397.52989999996,4496018.3945,1728.0,1728
11761,20947,20933,416665.5,4488626.0,2014.0,2014
11762,20947,20942,416699.0,4488622.0,2014.0,2014
11763,20947,20966,416809.55134999997,4488623.323,2014.0,2014
11764,20947,20977,416713.5,4488780.5,1999.0,1999
11765,20948,20940,423507.90635,4481809.907,2179.0,2179
11766,20948,20962,423544.22959999996,4481895.285499999,2179.0,2179
11767,20949,20872,396568.1103,4508508.67,,908
11768,20949,20935,396647.59095,4508666.3575,,908
11769,20949,20967,396846.81435,4508617.302,909.0,909
11770,20950,20915,412128.79874999996,4493114.771,1767.0,1767
11771,20950,20955,412098.07525,4493324.1895,1767.0,1767
11772,20950,21001,412235.46475,4493387.1245,1769.0,1769
11773,20951,20941,414907.6328,4490434.4115,1977.0,1977
11774,20951,20968,414908.36595,4490567.183,1977.0,1977
11775,20952,2067,419259.5,4486554.0,2067.0,2067
11776,20952,2078,419250.5,4485963.0,2078.0,2078
11777,20952,20908,419064.0,4486163.5,2078.0,2078
11778,20952,21000,419461.0,4486158.5,2078.0,2078
11779,20953,2088,420233.62905,4484976.7035,2088.0,2088
11780,20953,20901,420471.0,4484743.0,2098.0,2098
11781,20953,21029,420477.0,4485286.0,2080.0,2080
11782,20953,21045,420875.0,4484944.0,2098.0,2098
11783,20954,2015,417635.0,4488010.5,2015.0,2015
11784,20954,2065,417569.5,4487399.0,2065.0,2065
11785,20954,20916,417458.5,4487810.0,2015.0,2015
11786,20954,21007,417869.0,4487804.0,2016.0,2016
11787,20955,20889,411899.3449,4493287.925,1756.0,1756
11788,20955,20950,412098.07525,4493324.1895,1767.0,1767
11789,20955,21001,412200.3895,4493452.9350000005,1769.0,1769
11790,20956,2014,417117.5,4488191.0,2014.0,2014
11791,20956,2015,417457.5,4488194.5,2015.0,2015
11792,20956,20916,417281.0,4487994.0,2015.0,2015
11793,20956,21005,417284.0736,4488392.457,2015.0,2015
11794,20957,1785,413646.0,4491710.0,1785.0,1785
11795,20957,20905,413429.0,4491809.5,1770.0,1770
11796,20957,20969,413609.3764,4491926.6295,1770.0,1770
11797,20957,21078,414238.37225,4491719.312,1953.0,1953
11798,20958,20907,415134.04445000004,4490125.568,1977.0,1977
11799,20958,20930,415355.67850000004,4489975.6355,1978.0,1978
11800,20958,20988,415360.17850000004,4490238.1355,1978.0,1978
11801,20959,20946,409397.52989999996,4496018.3945,1728.0,1728
11802,20959,20970,409514.29975,4496033.845000001,1714.0,1714
11803,20960,20877,410801.4871,4494354.4065000005,1755.0,1755
11804,20960,20918,411139.48475,4494160.9895,1755.0,1755
11805,20960,21025,411425.75045,4494349.979,1755.0,1755
11806,20960,21056,411139.48475,4494740.9895,1746.0,1746
11807,20961,2098,421060.5,4484278.5,2098.0,2098
11808,20961,2099,421564.5,4484320.5,2099.0,2099
11809,20961,20897,421261.72185,4483965.7205,2098.0,2098
11810,20961,21045,421271.5,4484582.5,2098.0,2098
11811,20962,20948,423544.22959999996,4481895.285499999,2179.0,2179
11812,20962,20974,423599.6507,4481965.311,2179.0,2179
11813,20963,20945,423218.52119999996,4482205.514,2170.0,2170
11814,20963,20991,423226.74095,4482396.033,2170.0,2170
11815,20964,20944,423616.32245,4481798.7235,2179.0,2179
11816,20965,20943,423841.09505,4481563.352,2158.0,2158
11817,20965,20981,423961.40585,4481628.5765,2158.0,2158
11818,20966,2014,416921.05134999997,4488415.823,2014.0,2014
11819,20966,20947,416809.55134999997,4488623.323,2014.0,2014
11820,20966,20996,416874.37115,4488770.059,1999.0,1999
11821,20966,21005,417087.62494999997,4488617.279999999,2014.0,2014
11822,20967,20949,396846.81435,4508617.302,909.0,909
11823,20967,21196,397733.17500000005,4508842.87,909.0,909
11824,20968,20923,414707.45680000004,4490643.570499999,1976.0,1976
11825,20968,20951,414908.36595,4490567.183,1977.0,1977
11826,20968,20995,414909.5,4490753.0,1967.0,1967
11827,20968,21015,415133.5,4490639.0,1968.0,1968
11828,20969,20957,413609.3764,4491926.6295,1770.0,1770
11829,20969,20994,413528.8764,4492159.6295,1770.0,1770
11830,20969,21058,413861.8764,4492094.1295,1782.0,1782
11831,20970,20959,409514.29975,4496033.845000001,1714.0,1714
11832,20970,20993,409622.8076,4496063.7785,1714.0,1714
11833,20971,20892,416657.0,4488624.0,2014.0,2014
11834,20971,20933,416638.5,4488784.0,1998.0,1998
11835,20971,20942,416672.0,4488780.0,1999.0,1999
11836,20973,1953,414537.6074,4491266.1805,1953.0,1953
11837,20973,20939,414374.4382,4491064.8905,1967.0,1967
11838,20973,21014,414742.0427,4491062.0515,1967.0,1967
11839,20974,20962,423599.6507,4481965.311,2179.0,2179
11840,20974,20964,423619.87195,4481945.8385,2179.0,2179
11841,20974,20984,423650.17850000004,4482012.0725,2179.0,2179
11842,20975,20976,423800.5,4481829.5,2179.0,2179
11843,20975,21017,423888.03229999996,4481932.228,2153.0,2153
11844,20976,20975,423800.5,4481829.5,2179.0,2179
11845,20976,21048,423929.5,4482000.5,2149.0,2149
11846,20977,21108,416945.5,4489273.5,1999.0,1999
11847,20978,1756,411893.0,4493862.0,1756.0,1756
11848,20978,20938,411716.2657,4493740.6205,1756.0,1756
11849,20978,21025,411716.2657,4494144.9895,1756.0,1756
11850,20979,2149,423662.26595000003,4482290.942,2149.0,2149
11851,20979,20945,423388.42960000003,4482114.3065,2149.0,2149
11852,20979,20984,423610.26595000003,4482071.442,2179.0,2179
11853,20979,21012,423559.26965000003,4482255.6745,2149.0,2149
11854,20980,20981,423949.23855,4481721.882999999,2153.0,2153
11855,20980,20982,423879.38045,4481794.9975000005,2158.0,2158
11856,20981,20965,423961.40585,4481628.5765,2158.0,2158
11857,20981,20980,423949.23855,4481721.882999999,2153.0,2153
11858,20981,20998,424080.16095,4481654.4,2153.0,2153
11859,20981,21024,424023.1479,4481841.013499999,2153.0,2153
11860,20982,20980,423879.38045,4481794.9975000005,2158.0,2158
11861,20982,20983,423810.13925,4481871.7355,2179.0,2179
11862,20982,21020,423933.83999999997,4481922.393999999,2153.0,2153
11863,20982,21039,423953.2898,4481976.3675,2153.0,2153
11864,20983,20944,423691.9654,4481812.6785,2179.0,2179
11865,20983,20982,423810.13925,4481871.7355,2179.0,2179
11866,20983,20984,423715.33640000003,4481977.721,2179.0,2179
11867,20984,20974,423650.17850000004,4482012.0725,2179.0,2179
11868,20984,20979,423610.26595000003,4482071.442,2179.0,2179
11869,20984,20983,423715.33640000003,4481977.721,2179.0,2179
11870,20984,21036,423819.5779418873,4482107.626053357,2149.0,2149
11871,20985,20929,423707.5,4481733.5,2179.0,2179
11872,20985,20986,423819.5,4481891.0,2149.0,2149
